/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeCompletoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/SexoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/FormaTratamento;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/SiglaPartidoParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/CodigoMandato;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/UfParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/DescricaoParticipacao;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/PrimeiraLegislaturaDoMandato/NumeroLegislatura;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/PrimeiraLegislaturaDoMandato/DataInicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/PrimeiraLegislaturaDoMandato/DataFim;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/SegundaLegislaturaDoMandato/NumeroLegislatura;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/SegundaLegislaturaDoMandato/DataInicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/SegundaLegislaturaDoMandato/DataFim;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Titular/DescricaoParticipacao;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Titular/CodigoParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Titular/NomeParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Suplentes/Suplente/DescricaoParticipacao;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Suplentes/Suplente/CodigoParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Suplentes/Suplente/NomeParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoPublicoNaLegAtual;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlFotoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParticular;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/EmailParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/CodigoExercicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DataInicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DataFim;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/SiglaCausaAfastamento;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DescricaoCausaAfastamento;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UfParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DataLeitura
"5006";"Gleisi Hoffmann";"Gleisi Helena Hoffmann";"Feminino";"Senadora ";"PT";"439";"PR";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"1º Suplente";"5048";"Sergio Souza";"451";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5006.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5006";"https://www.camara.leg.br/deputados/107283";"dep.gleisihoffmann@camara.leg.br";;;;;;"PR";
"5006";"Gleisi Hoffmann";"Gleisi Helena Hoffmann";"Feminino";"Senadora ";"PT";"439";"PR";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"2º Suplente";"5050";"Pedro Irno Tonelli";"451";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5006.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5006";"https://www.camara.leg.br/deputados/107283";"dep.gleisihoffmann@camara.leg.br";;;;;;"PR";
"5006";"Gleisi Hoffmann";"Gleisi Helena Hoffmann";"Feminino";"Senadora ";"PT";"439";"PR";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;"451";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5006.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5006";"https://www.camara.leg.br/deputados/107283";"dep.gleisihoffmann@camara.leg.br";"2693";"2014-02-03";"2019-01-31";"TER";"Término do mandato";"PR";"2014-02-03"
"5006";"Gleisi Hoffmann";"Gleisi Helena Hoffmann";"Feminino";"Senadora ";"PT";"439";"PR";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;"451";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5006.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5006";"https://www.camara.leg.br/deputados/107283";"dep.gleisihoffmann@camara.leg.br";"2598";"2011-02-01";"2011-06-08";"AFO";"Afastamento do exercício";"PR";"2011-06-08"
"5006";"Gleisi Hoffmann";"Gleisi Helena Hoffmann";"Feminino";"Senadora ";"PT";"439";"PR";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;"451";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5006.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5006";"https://www.camara.leg.br/deputados/107283";"dep.gleisihoffmann@camara.leg.br";;;;;;"PR";
"5639";"Guaracy Silveira";"Guaracy Batista da Silveira";"Masculino";"Senador ";"PP";"518";"TO";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"1249";"Kátia Abreu";"1º Suplente";"5637";"Donizeti Nogueira";"892";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5639.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5639";;"sen.guaracysilveira@senado.leg.br";"2988";"2022-08-04";"2022-11-30";"RET";"Retorno do titular";;
"5639";"Guaracy Silveira";"Guaracy Batista da Silveira";"Masculino";"Senador ";"PP";"518";"TO";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"1249";"Kátia Abreu";"1º Suplente";"5637";"Donizeti Nogueira";"892";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5639.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5639";;"sen.guaracysilveira@senado.leg.br";"2873";"2018-10-31";"2019-01-30";"LP ";"Licença Particular";;
"5639";"Guaracy Silveira";"Guaracy Batista da Silveira";"Masculino";"Senador ";"PP";"518";"TO";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"1249";"Kátia Abreu";"1º Suplente";"5637";"Donizeti Nogueira";"892";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5639.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5639";;"sen.guaracysilveira@senado.leg.br";;;;;;;
"5008";"Humberto Costa";"Humberto Sérgio Costa Lima";"Masculino";"Senador ";"PT";"448";"PE";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"1º Suplente";"724";"Joaquim Francisco";"824";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5008";"http://www.senadorhumberto.com.br/";"sen.humbertocosta@senado.leg.br";;;;;;"PE";
"5008";"Humberto Costa";"Humberto Sérgio Costa Lima";"Masculino";"Senador ";"PT";"448";"PE";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"2º Suplente";"5174";"Maria de Pompeia Lins Pessoa";"824";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5008";"http://www.senadorhumberto.com.br/";"sen.humbertocosta@senado.leg.br";;;;;;"PE";
"5008";"Humberto Costa";"Humberto Sérgio Costa Lima";"Masculino";"Senador ";"PT";"448";"PE";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;"824";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5008";"http://www.senadorhumberto.com.br/";"sen.humbertocosta@senado.leg.br";"2599";"2011-02-01";"2019-01-31";"TER";"Término do mandato";"PE";
"5100";"Hélio José";"Hélio José da Silva Lima";"Masculino";"Senador ";"PROS";"470";"DF";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"4593";"Rodrigo Rollemberg";"2º Suplente";"5104";"Luis Cláudio da Costa Avelar";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5100.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5100";;"heliojose@senador.leg.br";"2726";"2015-01-01";"2019-01-31";"TER";"Término do mandato";;
"5076";"Ione Guimarães";"Ione Borges Ribeiro Guimarães";"Feminino";"Senadora ";"PTB";"459";"GO";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"643";"Lúcia Vânia";"2º Suplente";"5190";"Maria Luza de Aquino Machado";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5076.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5076";;;"2860";"2018-09-04";"2018-10-30";"REN";"Renúncia";;
"1754";"Itamar Franco";"Itamar Augusto Cautiero Franco";"Masculino";"Senador ";;"441";"MG";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"1º Suplente";"5144";"Zeze Perrella";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1754.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1754";;"itamar.franco@senador.leg.br";;;;;;;
"1754";"Itamar Franco";"Itamar Augusto Cautiero Franco";"Masculino";"Senador ";;"441";"MG";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"2º Suplente";"5146";"Elaine Matozinhos Ribeiro";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1754.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1754";;"itamar.franco@senador.leg.br";;;;;;;
"1754";"Itamar Franco";"Itamar Augusto Cautiero Franco";"Masculino";"Senador ";;"441";"MG";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1754.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1754";;"itamar.franco@senador.leg.br";"2600";"2011-02-01";"2011-07-02";"FAL";"Falecimento";;
"5418";"Ivanci Magno";"Ivanci Magno";"Masculino";"Senador ";;"490";"AP";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"3394";"João Capiberibe";"2º Suplente";"5420";"Ubiraci Picanço";;;;;;;;;;;;
"5004";"Ivo Cassol";"Ivo Narciso Cassol";"Masculino";"Senador ";"PP";"477";"RO";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"1º Suplente";"5072";"Reditario Cassol";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5004.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5004";;"ivo.cassol@senador.leg.br";;;;;;;
"5004";"Ivo Cassol";"Ivo Narciso Cassol";"Masculino";"Senador ";"PP";"477";"RO";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"2º Suplente";"64";"Odacir Soares";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5004.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5004";;"ivo.cassol@senador.leg.br";;;;;;;
"5004";"Ivo Cassol";"Ivo Narciso Cassol";"Masculino";"Senador ";"PP";"477";"RO";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5004.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5004";;"ivo.cassol@senador.leg.br";"2862";"2018-10-27";"2019-01-31";"TER";"Término do mandato";;
"5004";"Ivo Cassol";"Ivo Narciso Cassol";"Masculino";"Senador ";"PP";"477";"RO";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5004.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5004";;"ivo.cassol@senador.leg.br";"2712";"2014-11-13";"2018-06-13";"LSP";"Licença Saúde-Particular";;
"5004";"Ivo Cassol";"Ivo Narciso Cassol";"Masculino";"Senador ";"PP";"477";"RO";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5004.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5004";;"ivo.cassol@senador.leg.br";"2652";"2011-11-14";"2014-07-15";"LSP";"Licença Saúde-Particular";;
"5004";"Ivo Cassol";"Ivo Narciso Cassol";"Masculino";"Senador ";"PP";"477";"RO";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5004.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5004";;"ivo.cassol@senador.leg.br";"2601";"2011-02-01";"2011-07-12";"LSP";"Licença Saúde-Particular";;
"5004";"Ivo Cassol";"Ivo Narciso Cassol";"Masculino";"Senador ";"PP";"477";"RO";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5004.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5004";;"ivo.cassol@senador.leg.br";;;;;;;
"35";"Jader Barbalho";"Jader Fontenelle Barbalho";"Masculino";"Senador ";"MDB";"491";"PA";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"1º Suplente";"2632";"Fernando Ribeiro";"932";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador35.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/35";"http://jaderbarbalho.com.br/";"sen.jaderbarbalho@senado.leg.br";;;;;;"PA";
"35";"Jader Barbalho";"Jader Fontenelle Barbalho";"Masculino";"Senador ";"MDB";"491";"PA";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"2º Suplente";"5416";"Francisco Wilson Ribeiro";"932";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador35.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/35";"http://jaderbarbalho.com.br/";"sen.jaderbarbalho@senado.leg.br";;;;;;"PA";
"35";"Jader Barbalho";"Jader Fontenelle Barbalho";"Masculino";"Senador ";"MDB";"491";"PA";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;"932";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador35.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/35";"http://jaderbarbalho.com.br/";"sen.jaderbarbalho@senado.leg.br";"2761";"2015-04-07";"2019-01-31";"TER";"Término do mandato";"PA";
"35";"Jader Barbalho";"Jader Fontenelle Barbalho";"Masculino";"Senador ";"MDB";"491";"PA";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;"932";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador35.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/35";"http://jaderbarbalho.com.br/";"sen.jaderbarbalho@senado.leg.br";"2660";"2011-12-28";"2015-01-30";"LS ";"Licença saúde";"PA";
"35";"Jader Barbalho";"Jader Fontenelle Barbalho";"Masculino";"Senador ";"MDB";"491";"PA";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;"932";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador35.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/35";"http://jaderbarbalho.com.br/";"sen.jaderbarbalho@senado.leg.br";;;;;;"PA";
"5022";"Janduhy Max Freire de Andrade";"Janduhy Max Freire de Andrade";"Masculino";"Senador ";"PL";"476";"RN";"2º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"87";"Garibaldi Alves Filho";"1º Suplente";"5020";"Paulo Davim";;;;;;;;;;;;
"5627";"Jean-Paul Prates";"Jean Paul Terra Prates";"Masculino";"Senador ";"PT";"510";"RN";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"3713";"Fátima Bezerra";"2º Suplente";"5629";"Theodorico Bezerra Netto";"890";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5627";;"sen.jeanpaulprates@senado.leg.br";"2881";"2019-01-03";"2023-01-25";"REN";"Renúncia";;
"724";"Joaquim Francisco";"Joaquim Francisco de Freitas Cavalcanti";"Masculino";"Senador ";"PSB";"448";"PE";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"5008";"Humberto Costa";"2º Suplente";"5174";"Maria de Pompeia Lins Pessoa";;;;;;;;;;;;
"5609";"Joel Malucelli";"Joel Malucelli";"Masculino";"Senador ";"PSD";"514";"PR";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"945";"Alvaro Dias";"2º Suplente";"5611";"Severino Araujo";;;;;;;;;;;;
"4990";"Jorge Viana";"Jorge Ney Viana Macedo Neves";"Masculino";"Senador ";"PT";"484";"AC";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"1º Suplente";"288";"Nilson Mourão";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4990.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4990";;"jorge.viana@senador.leg.br";;;;;;;
"4990";"Jorge Viana";"Jorge Ney Viana Macedo Neves";"Masculino";"Senador ";"PT";"484";"AC";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"2º Suplente";"5024";"Gabriel Maia Gelpke";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4990.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4990";;"jorge.viana@senador.leg.br";;;;;;;
"4990";"Jorge Viana";"Jorge Ney Viana Macedo Neves";"Masculino";"Senador ";"PT";"484";"AC";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4990.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4990";;"jorge.viana@senador.leg.br";"2604";"2011-02-01";"2019-01-31";"TER";"Término do mandato";;
"4885";"Jorge Yanai";"Jorge Yoshiaki Yanai";"Masculino";"Senador ";"DEM";"506";"MT";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"1173";"Wellington Fagundes";"2º Suplente";"5591";"Manoel Motta";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4885.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4885";;"yanai@senador.leg.br";;;;;;;
"5078";"Jose Nagib da Silva Lima";"Jose Nagib da Silva Lima";"Masculino";"Senador ";"PT";"486";"RR";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"4697";"Ângela Portela";"2º Suplente";"5080";"Pablo Sergio Souza Bezerra";;;;;;;;;;;;
"5569";"Josiel";"Jose Samuel Alcolumbre Tobelem";"Masculino";"Senador ";"UNIÃO";"501";"AP";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"3830";"Davi Alcolumbre";"2º Suplente";"5571";"Marquinho";;;;;;;;;;;;
"40";"José Agripino";"José Agripino Maia";"Masculino";"Senador ";"DEM";"481";"RN";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"1º Suplente";"3593";"João Faustino";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador40.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/40";;"jose.agripino@senador.leg.br";;;;;;;
"40";"José Agripino";"José Agripino Maia";"Masculino";"Senador ";"DEM";"481";"RN";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"2º Suplente";"5130";"Valério Djalma Cavalcanti Marinho";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador40.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/40";;"jose.agripino@senador.leg.br";;;;;;;
"40";"José Agripino";"José Agripino Maia";"Masculino";"Senador ";"DEM";"481";"RN";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador40.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/40";;"jose.agripino@senador.leg.br";"2605";"2011-02-01";"2019-01-31";"TER";"Término do mandato";;
"5090";"José Alberto Wenzel";"José Alberto Wenzel";"Masculino";"Senador ";"PSDB";"462";"RS";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"4988";"Ana Amélia";"2º Suplente";"5094";"Márcio Bergonsi Turra";;;;;;;;;;;;
"5849";"José Amauri";"Jose Amauri P. de Araújo";"Masculino";"Senador ";"PODEMOS";"496";"PI";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"5531";"Elmano Férrer";"2º Suplente";"5607";"Alzenir Porto";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5849.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5849";;"sen.joseamauri@senado.leg.br";"2857";"2018-07-10";"2018-11-07";"RET";"Retorno do titular";;
"5849";"José Amauri";"Jose Amauri P. de Araújo";"Masculino";"Senador ";"PODEMOS";"458";"PI";"2º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"739";"Ciro Nogueira";"1º Suplente";"5186";"João Claudino Fernandes";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5849.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5849";;"sen.joseamauri@senado.leg.br";;;;;;;
"5849";"José Amauri";"Jose Amauri P. de Araújo";"Masculino";"Senador ";"PODEMOS";;;;;;;;;;;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5849.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5849";;"sen.joseamauri@senado.leg.br";;;;;;;
"5120";"José Antonio Guidoni";"José Antonio Guidoni";"Masculino";"Senador ";"PSB";"455";"ES";"2º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"635";"Ricardo Ferraço";"1º Suplente";"5106";"Sérgio de Castro";;;;;;;;;;;;
"878";"José Aníbal";"José Aníbal Peres de Pontes";"Masculino";"Senador ";"PSDB";"516";"SP";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"90";"José Serra";"2º Suplente";"5633";"Atilio Francisco";"845";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador878.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/878";;"sen.joseanibal@senado.leg.br";"2970";"2021-08-11";"2022-01-30";"RET";"Retorno do titular";;
"878";"José Aníbal";"José Aníbal Peres de Pontes";"Masculino";"Senador ";"PSDB";"516";"SP";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"90";"José Serra";"2º Suplente";"5633";"Atilio Francisco";"845";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador878.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/878";;"sen.joseanibal@senado.leg.br";"2788";"2016-05-17";"2017-02-22";"RET";"Retorno do titular";;
"878";"José Aníbal";"José Aníbal Peres de Pontes";"Masculino";"Senador ";"PSDB";"516";"SP";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"90";"José Serra";"2º Suplente";"5633";"Atilio Francisco";"845";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador878.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/878";;"sen.joseanibal@senado.leg.br";;;;;;;
"5579";"José Carlos Vasconcellos";"José Carlos de Moraes Vasconcellos Filho";"Masculino";"Senador ";"PDT";"502";"DF";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"5236";"Reguffe";"2º Suplente";"5581";"Fadi Faraj";;;;;;;;;;;;
"43";"José Eduardo Dutra";"José Eduardo de Barros Dutra";"Masculino";"Senador ";"PT";"474";"SE";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"3";"Antonio Carlos Valadares";"2º Suplente";"4969";"Elber Batalha";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador43.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/43";;"zedutra@senado.leg.br";;;;;;;
"3361";"José Maranhão";"José Targino Maranhão";"Masculino";"Senador ";"MDB";"513";"PB";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"1º Suplente";"5281";"Nilda Gondim";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3361.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/3361";;"sen.josemaranhao@senado.leg.br";;;;;;;
"3361";"José Maranhão";"José Targino Maranhão";"Masculino";"Senador ";"MDB";"513";"PB";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2º Suplente";"5601";"Roosevelt Vita";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3361.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/3361";;"sen.josemaranhao@senado.leg.br";;;;;;;
"3361";"José Maranhão";"José Targino Maranhão";"Masculino";"Senador ";"MDB";"513";"PB";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3361.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/3361";;"sen.josemaranhao@senado.leg.br";"2738";"2015-02-01";"2021-01-06";"LS ";"Licença saúde";;
"5112";"José Medeiros";"José Antônio Medeiros";"Masculino";"Senador ";"PODEMOS";"463";"MT";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"5010";"Pedro Taques";"2º Suplente";"5114";"Paulo Pereira Fíuza Filho";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5112.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5112";;"josemedeiros@senador.leg.br";"2720";"2015-01-01";"2019-01-31";"TER";"Término do mandato";;
